LONGITUDE,LATITUDE,STATION_NAME,CLIMATE_ID,DATE,YEAR,MONTH,DAY,MAX_TEMP,MIN_TEMP,MEAN_TEMP
-116.98,51.3,GOLDEN A,1173214,2020-08-09,2020,8,9,21.3,5,13.2
-116.98,51.3,GOLDEN A,1173214,2020-08-10,2020,8,10,24.3,11.5,17.9
-116.98,51.3,GOLDEN A,1173214,2020-08-11,2020,8,11,23.8,9.2,16.5
-116.98,51.3,GOLDEN A,1173214,2020-08-12,2020,8,12,20.9,8.4,14.7
-116.98,51.3,GOLDEN A,1173214,2020-08-13,2020,8,13,21,8.8,14.9
-116.98,51.3,GOLDEN A,1173214,2020-08-14,2020,8,14,20.7,6.6,13.7
-116.98,51.3,GOLDEN A,1173214,2020-08-15,2020,8,15,28,10.7,19.4
-116.98,51.3,GOLDEN A,1173214,2020-08-16,2020,8,16,33.5,8.3,20.9
-116.98,51.3,GOLDEN A,1173214,2020-08-17,2020,8,17,30.3,13.8,22.1
-116.98,51.3,GOLDEN A,1173214,2020-08-18,2020,8,18,32.9,12.1,22.5
-116.98,51.3,GOLDEN A,1173214,2020-08-19,2020,8,19,30.8,11.6,21.2
-116.98,51.3,GOLDEN A,1173214,2020-08-20,2020,8,20,23.8,11.2,17.5
-116.98,51.3,GOLDEN A,1173214,2020-08-21,2020,8,21,24.8,9.1,17
-116.98,51.3,GOLDEN A,1173214,2020-08-22,2020,8,22,21.8,9.1,15.5
-116.98,51.3,GOLDEN A,1173214,2020-08-23,2020,8,23,22.5,7.3,14.9
-116.98,51.3,GOLDEN A,1173214,2020-08-24,2020,8,24,18.7,8,13.4
-116.98,51.3,GOLDEN A,1173214,2020-08-25,2020,8,25,23.4,7.5,15.5
-116.98,51.3,GOLDEN A,1173214,2020-08-26,2020,8,26,23.9,5.9,14.9
-116.98,51.3,GOLDEN A,1173214,2020-08-27,2020,8,27,24.4,6.6,15.5
-116.98,51.3,GOLDEN A,1173214,2020-08-28,2020,8,28,26.2,5.7,16
-116.98,51.3,GOLDEN A,1173214,2020-08-29,2020,8,29,21.1,6.7,13.9
-116.98,51.3,GOLDEN A,1173214,2020-08-30,2020,8,30,20.1,2.5,11.3
-116.98,51.3,GOLDEN A,1173214,2020-08-31,2020,8,31,18.8,7.9,13.4
-116.98,51.3,GOLDEN A,1173214,2020-09-01,2020,9,1,22.9,7,15
-116.98,51.3,GOLDEN A,1173214,2020-09-02,2020,9,2,23.3,9.9,16.6
-116.98,51.3,GOLDEN A,1173214,2020-09-03,2020,9,3,21.4,8.9,15.2
-116.98,51.3,GOLDEN A,1173214,2020-09-04,2020,9,4,26.1,7.9,17
-116.98,51.3,GOLDEN A,1173214,2020-09-05,2020,9,5,27.7,10.2,19
-116.98,51.3,GOLDEN A,1173214,2020-09-06,2020,9,6,25.2,10.7,18
-116.98,51.3,GOLDEN A,1173214,2020-09-07,2020,9,7,18.3,4.1,11.2
-116.98,51.3,GOLDEN A,1173214,2020-09-08,2020,9,8,18.8,2.2,10.5
-116.98,51.3,GOLDEN A,1173214,2020-09-09,2020,9,9,23.5,2.8,13.2
-116.98,51.3,GOLDEN A,1173214,2020-09-10,2020,9,10,25.5,4.7,15.1
-116.98,51.3,GOLDEN A,1173214,2020-09-11,2020,9,11,26.6,5.4,16
-116.98,51.3,GOLDEN A,1173214,2020-09-12,2020,9,12,25.1,7,16.1
-116.98,51.3,GOLDEN A,1173214,2020-09-13,2020,9,13,20.8,6.2,13.5
-116.98,51.3,GOLDEN A,1173214,2020-09-14,2020,9,14,17.8,6,11.9
-116.98,51.3,GOLDEN A,1173214,2020-09-15,2020,9,15,17.9,10.8,14.4
-116.98,51.3,GOLDEN A,1173214,2020-09-16,2020,9,16,21,7.5,14.3
-116.98,51.3,GOLDEN A,1173214,2020-09-17,2020,9,17,22.1,6.2,14.2
-116.98,51.3,GOLDEN A,1173214,2020-09-18,2020,9,18,19.4,6.5,13
-116.98,51.3,GOLDEN A,1173214,2020-09-19,2020,9,19,18.3,10.3,14.3
-116.98,51.3,GOLDEN A,1173214,2020-09-20,2020,9,20,21.9,9.6,15.8
-116.98,51.3,GOLDEN A,1173214,2020-09-21,2020,9,21,20.7,5.9,13.3
-116.98,51.3,GOLDEN A,1173214,2020-09-22,2020,9,22,19.7,3.6,11.7
-116.98,51.3,GOLDEN A,1173214,2020-09-23,2020,9,23,17.3,6.9,12.1
-116.98,51.3,GOLDEN A,1173214,2020-09-24,2020,9,24,17,6.1,11.6
-116.98,51.3,GOLDEN A,1173214,2020-09-25,2020,9,25,14.1,4.2,9.2
-116.98,51.3,GOLDEN A,1173214,2020-09-26,2020,9,26,13.7,4.6,9.2
-116.98,51.3,GOLDEN A,1173214,2020-09-27,2020,9,27,16,0.8,8.4
-116.98,51.3,GOLDEN A,1173214,2020-09-28,2020,9,28,16.6,2.2,9.4
-116.98,51.3,GOLDEN A,1173214,2020-09-29,2020,9,29,22.1,2.9,12.5
-116.98,51.3,GOLDEN A,1173214,2020-09-30,2020,9,30,21.8,6,13.9
-116.98,51.3,GOLDEN A,1173214,2020-10-01,2020,10,1,20.4,6.9,13.7
-116.98,51.3,GOLDEN A,1173214,2020-10-02,2020,10,2,19.8,4.1,12
-116.98,51.3,GOLDEN A,1173214,2020-10-03,2020,10,3,20.8,4.2,12.5
-116.98,51.3,GOLDEN A,1173214,2020-10-04,2020,10,4,13.3,3.8,8.6
-116.98,51.3,GOLDEN A,1173214,2020-10-05,2020,10,5,13.1,5.9,9.5
-116.98,51.3,GOLDEN A,1173214,2020-10-06,2020,10,6,15.8,7.7,11.8
-116.98,51.3,GOLDEN A,1173214,2020-10-07,2020,10,7,19.1,7.9,13.5
-116.98,51.3,GOLDEN A,1173214,2020-10-08,2020,10,8,15.1,8.2,11.7
-116.98,51.3,GOLDEN A,1173214,2020-10-09,2020,10,9,17.7,7.5,12.6
-116.98,51.3,GOLDEN A,1173214,2020-10-10,2020,10,10,13.7,3.7,8.7
-116.98,51.3,GOLDEN A,1173214,2020-10-11,2020,10,11,11.1,1.8,6.5
-116.98,51.3,GOLDEN A,1173214,2020-10-12,2020,10,12,9.1,-0.5,4.3
-116.98,51.3,GOLDEN A,1173214,2020-10-13,2020,10,13,3,-1.3,0.9
-116.98,51.3,GOLDEN A,1173214,2020-10-14,2020,10,14,8.9,-0.3,4.3
-116.98,51.3,GOLDEN A,1173214,2020-10-15,2020,10,15,9.7,-1.4,4.2
-116.98,51.3,GOLDEN A,1173214,2020-10-16,2020,10,16,2.8,0,1.4
-116.98,51.3,GOLDEN A,1173214,2020-10-17,2020,10,17,3.8,-4.2,-0.2
-116.98,51.3,GOLDEN A,1173214,2020-10-18,2020,10,18,0.8,-3.8,-1.5
-116.98,51.3,GOLDEN A,1173214,2020-10-19,2020,10,19,1.4,-1.4,0
-116.98,51.3,GOLDEN A,1173214,2020-10-20,2020,10,20,4,-1.1,1.5
-116.98,51.3,GOLDEN A,1173214,2020-10-21,2020,10,21,3.6,-2,0.8
-116.98,51.3,GOLDEN A,1173214,2020-10-22,2020,10,22,-0.6,-4,-2.3
-116.98,51.3,GOLDEN A,1173214,2020-10-23,2020,10,23,-2.8,-5,-3.9
-116.98,51.3,GOLDEN A,1173214,2020-10-24,2020,10,24,-1.7,-11.7,-6.7
-116.98,51.3,GOLDEN A,1173214,2020-10-25,2020,10,25,-3.9,-14.7,-9.3
-116.98,51.3,GOLDEN A,1173214,2020-10-26,2020,10,26,-1.5,-7.8,-4.7
-116.98,51.3,GOLDEN A,1173214,2020-10-27,2020,10,27,1.4,-4.8,-1.7
-116.98,51.3,GOLDEN A,1173214,2020-10-28,2020,10,28,1.1,-1.6,-0.3
-116.98,51.3,GOLDEN A,1173214,2020-10-29,2020,10,29,3.2,0,1.6
-116.98,51.3,GOLDEN A,1173214,2020-10-30,2020,10,30,6.7,0,3.4
-116.98,51.3,GOLDEN A,1173214,2020-10-31,2020,10,31,3.9,-4.2,-0.2
-116.98,51.3,GOLDEN A,1173214,2020-11-01,2020,11,1,4.8,-3.1,0.9
-116.98,51.3,GOLDEN A,1173214,2020-11-02,2020,11,2,3.8,-4.6,-0.4
-116.98,51.3,GOLDEN A,1173214,2020-11-03,2020,11,3,2.7,-4.2,-0.8
-116.98,51.3,GOLDEN A,1173214,2020-11-04,2020,11,4,8.6,0.5,4.6
-116.98,51.3,GOLDEN A,1173214,2020-11-05,2020,11,5,8.9,-0.5,4.2
-116.98,51.3,GOLDEN A,1173214,2020-11-06,2020,11,6,,,
-116.98,51.3,GOLDEN A,1173214,2020-11-07,2020,11,7,2,-5.3,-1.7
-116.98,51.3,GOLDEN A,1173214,2020-11-08,2020,11,8,2,-6,-2
-116.98,51.3,GOLDEN A,1173214,2020-11-09,2020,11,9,-1.7,-10.6,-6.2
-116.98,51.3,GOLDEN A,1173214,2020-11-10,2020,11,10,-2.7,-4.6,-3.7
-116.98,51.3,GOLDEN A,1173214,2020-11-11,2020,11,11,-1.4,-6.8,-4.1
-116.98,51.3,GOLDEN A,1173214,2020-11-12,2020,11,12,-2.5,-7.6,-5.1
-116.98,51.3,GOLDEN A,1173214,2020-11-13,2020,11,13,0.4,-3,-1.3
-116.98,51.3,GOLDEN A,1173214,2020-11-14,2020,11,14,0.8,-5.5,-2.4
-116.98,51.3,GOLDEN A,1173214,2020-11-15,2020,11,15,1.2,-3.8,-1.3
-116.98,51.3,GOLDEN A,1173214,2020-11-16,2020,11,16,1.1,-7.5,-3.2
-116.98,51.3,GOLDEN A,1173214,2020-11-17,2020,11,17,3.5,-1.1,1.2
-116.98,51.3,GOLDEN A,1173214,2020-11-18,2020,11,18,5.6,-0.4,2.6
-116.98,51.3,GOLDEN A,1173214,2020-11-19,2020,11,19,3.1,-1,1.1
-116.98,51.3,GOLDEN A,1173214,2020-11-20,2020,11,20,,,
-116.98,51.3,GOLDEN A,1173214,2020-11-21,2020,11,21,2.6,-4.9,-1.2
-116.98,51.3,GOLDEN A,1173214,2020-11-22,2020,11,22,0.7,-4.2,-1.8
-116.98,51.3,GOLDEN A,1173214,2020-11-23,2020,11,23,-0.9,-3.7,-2.3
-116.98,51.3,GOLDEN A,1173214,2020-11-24,2020,11,24,1.5,-3.2,-0.9
-116.98,51.3,GOLDEN A,1173214,2020-11-25,2020,11,25,1.9,-2.4,-0.3
-116.98,51.3,GOLDEN A,1173214,2020-11-26,2020,11,26,0.9,-2.5,-0.8
-116.98,51.3,GOLDEN A,1173214,2020-11-27,2020,11,27,4.2,-2.4,0.9
-116.98,51.3,GOLDEN A,1173214,2020-11-28,2020,11,28,3.7,-6.8,-1.6
-116.98,51.3,GOLDEN A,1173214,2020-11-29,2020,11,29,-3,-9,-6
-116.98,51.3,GOLDEN A,1173214,2020-11-30,2020,11,30,-1.4,-6.6,-4
-116.98,51.3,GOLDEN A,1173214,2020-12-01,2020,12,1,-1.6,-8.5,-5.1
-116.98,51.3,GOLDEN A,1173214,2020-12-02,2020,12,2,-6.3,-10.7,-8.5
-116.98,51.3,GOLDEN A,1173214,2020-12-03,2020,12,3,-5.8,-11,-8.4
-116.98,51.3,GOLDEN A,1173214,2020-12-04,2020,12,4,-5,-11.1,-8.1
-116.98,51.3,GOLDEN A,1173214,2020-12-05,2020,12,5,-6.4,-9.5,-8
-116.98,51.3,GOLDEN A,1173214,2020-12-06,2020,12,6,-6.5,-7.8,-7.2
-116.98,51.3,GOLDEN A,1173214,2020-12-07,2020,12,7,-2.7,-6.7,-4.7
-116.98,51.3,GOLDEN A,1173214,2020-12-08,2020,12,8,0.8,-4,-1.6
-116.98,51.3,GOLDEN A,1173214,2020-12-09,2020,12,9,2.3,-3.2,-0.5
-116.98,51.3,GOLDEN A,1173214,2020-12-10,2020,12,10,-0.6,-2.5,-1.6
-116.98,51.3,GOLDEN A,1173214,2020-12-11,2020,12,11,-2.7,-6.9,-4.8
-116.98,51.3,GOLDEN A,1173214,2020-12-12,2020,12,12,-4.5,-7,-5.8
-116.98,51.3,GOLDEN A,1173214,2020-12-13,2020,12,13,-5.9,-9.9,-7.9
-116.98,51.3,GOLDEN A,1173214,2020-12-14,2020,12,14,-4.8,-9.9,-7.4
-116.98,51.3,GOLDEN A,1173214,2020-12-15,2020,12,15,-2.6,-7,-4.8
-116.98,51.3,GOLDEN A,1173214,2020-12-16,2020,12,16,-0.5,-5.2,-2.9
-116.98,51.3,GOLDEN A,1173214,2020-12-17,2020,12,17,3.5,-3.6,-0.1
-116.98,51.3,GOLDEN A,1173214,2020-12-18,2020,12,18,2.6,-4.4,-0.9
-116.98,51.3,GOLDEN A,1173214,2020-12-19,2020,12,19,2.7,-1.5,0.6
-116.98,51.3,GOLDEN A,1173214,2020-12-20,2020,12,20,1.1,-2.3,-0.6
-116.98,51.3,GOLDEN A,1173214,2020-12-21,2020,12,21,-0.2,-3.4,-1.8
-116.98,51.3,GOLDEN A,1173214,2020-12-22,2020,12,22,-1,-13,-7
-116.98,51.3,GOLDEN A,1173214,2020-12-23,2020,12,23,-9.2,-17.2,-13.2
-116.98,51.3,GOLDEN A,1173214,2020-12-24,2020,12,24,-9.4,-16.4,-12.9
-116.98,51.3,GOLDEN A,1173214,2020-12-25,2020,12,25,-8.7,-11.8,-10.3
-116.98,51.3,GOLDEN A,1173214,2020-12-26,2020,12,26,-7.1,-9.2,-8.2
-116.98,51.3,GOLDEN A,1173214,2020-12-27,2020,12,27,-4.1,-7.3,-5.7
-116.98,51.3,GOLDEN A,1173214,2020-12-28,2020,12,28,-2.7,-10.2,-6.5
-116.98,51.3,GOLDEN A,1173214,2020-12-29,2020,12,29,-4.5,-8.8,-6.7
-116.98,51.3,GOLDEN A,1173214,2020-12-30,2020,12,30,-5,-7.6,-6.3
-116.98,51.3,GOLDEN A,1173214,2020-12-31,2020,12,31,-4.1,-8.9,-6.5
-116.98,51.3,GOLDEN A,1173214,2021-01-01,2021,1,1,1,-7.9,-3.5
-116.98,51.3,GOLDEN A,1173214,2021-01-02,2021,1,2,3.9,0.6,2.3
-116.98,51.3,GOLDEN A,1173214,2021-01-03,2021,1,3,2.4,-2.6,-0.1
-116.98,51.3,GOLDEN A,1173214,2021-01-04,2021,1,4,-0.5,-4.1,-2.3
-116.98,51.3,GOLDEN A,1173214,2021-01-05,2021,1,5,1.2,-4.4,-1.6
-116.98,51.3,GOLDEN A,1173214,2021-01-06,2021,1,6,2.5,-1.7,0.4
-116.98,51.3,GOLDEN A,1173214,2021-01-07,2021,1,7,0.8,-3.3,-1.3
-116.98,51.3,GOLDEN A,1173214,2021-01-08,2021,1,8,-1,-3.1,-2.1
-116.98,51.3,GOLDEN A,1173214,2021-01-09,2021,1,9,-1.6,-4.8,-3.2
-116.98,51.3,GOLDEN A,1173214,2021-01-10,2021,1,10,-2.1,-6.6,-4.4
-116.98,51.3,GOLDEN A,1173214,2021-01-11,2021,1,11,0.7,-7.5,-3.4
-116.98,51.3,GOLDEN A,1173214,2021-01-12,2021,1,12,3.1,-5,-1
-116.98,51.3,GOLDEN A,1173214,2021-01-13,2021,1,13,3.1,-5,-1
-116.98,51.3,GOLDEN A,1173214,2021-01-14,2021,1,14,-3.8,-10.8,-7.3
-116.98,51.3,GOLDEN A,1173214,2021-01-15,2021,1,15,-0.9,-7.5,-4.2
-116.98,51.3,GOLDEN A,1173214,2021-01-16,2021,1,16,-3.2,-9.6,-6.4
-116.98,51.3,GOLDEN A,1173214,2021-01-17,2021,1,17,-0.8,-6.5,-3.7
-116.98,51.3,GOLDEN A,1173214,2021-01-18,2021,1,18,-0.2,-10,-5.1
-116.98,51.3,GOLDEN A,1173214,2021-01-19,2021,1,19,-3.1,-10.4,-6.8
-116.98,51.3,GOLDEN A,1173214,2021-01-20,2021,1,20,-4.9,-11.7,-8.3
-116.98,51.3,GOLDEN A,1173214,2021-01-21,2021,1,21,-7.4,-15.9,-11.7
-116.98,51.3,GOLDEN A,1173214,2021-01-22,2021,1,22,-9,-19.9,-14.5
-116.98,51.3,GOLDEN A,1173214,2021-01-23,2021,1,23,-9,-16.1,-12.6
-116.98,51.3,GOLDEN A,1173214,2021-01-24,2021,1,24,-7.9,-11.8,-9.9
-116.98,51.3,GOLDEN A,1173214,2021-01-25,2021,1,25,-6.1,-12.7,-9.4
-116.98,51.3,GOLDEN A,1173214,2021-01-26,2021,1,26,-4.4,-10.2,-7.3
-116.98,51.3,GOLDEN A,1173214,2021-01-27,2021,1,27,-5,-12,-8.5
-116.98,51.3,GOLDEN A,1173214,2021-01-28,2021,1,28,-4.2,-8.1,-6.2
-116.98,51.3,GOLDEN A,1173214,2021-01-29,2021,1,29,-3,-11.9,-7.5
-116.98,51.3,GOLDEN A,1173214,2021-01-30,2021,1,30,-2.1,-8.6,-5.4
-116.98,51.3,GOLDEN A,1173214,2021-01-31,2021,1,31,1.2,-4.8,-1.8
-116.98,51.3,GOLDEN A,1173214,2021-02-01,2021,2,1,2.7,0.8,1.8
-116.98,51.3,GOLDEN A,1173214,2021-02-02,2021,2,2,4.4,-0.8,1.8
-116.98,51.3,GOLDEN A,1173214,2021-02-03,2021,2,3,1.9,-6.9,-2.5
-116.98,51.3,GOLDEN A,1173214,2021-02-04,2021,2,4,-1.8,-7.5,-4.7
-116.98,51.3,GOLDEN A,1173214,2021-02-05,2021,2,5,1.6,-7.2,-2.8
-116.98,51.3,GOLDEN A,1173214,2021-02-06,2021,2,6,-6.1,-10.1,-8.1
-116.98,51.3,GOLDEN A,1173214,2021-02-07,2021,2,7,-9.2,-15.9,-12.6
-116.98,51.3,GOLDEN A,1173214,2021-02-08,2021,2,8,-11.2,-18.8,-15
-116.98,51.3,GOLDEN A,1173214,2021-02-09,2021,2,9,-13.5,-23.1,-18.3
-116.98,51.3,GOLDEN A,1173214,2021-02-10,2021,2,10,-12.8,-18.7,-15.8
-116.98,51.3,GOLDEN A,1173214,2021-02-11,2021,2,11,-14.1,-27,-20.6
-116.98,51.3,GOLDEN A,1173214,2021-02-12,2021,2,12,-14.4,-29,-21.7
-116.98,51.3,GOLDEN A,1173214,2021-02-13,2021,2,13,-12.6,-27.3,-20
-116.98,51.3,GOLDEN A,1173214,2021-02-14,2021,2,14,-9.9,-20.2,-15.1
-116.98,51.3,GOLDEN A,1173214,2021-02-15,2021,2,15,-7.6,-21.3,-14.5
-116.98,51.3,GOLDEN A,1173214,2021-02-16,2021,2,16,-5,-17.3,-11.2
-116.98,51.3,GOLDEN A,1173214,2021-02-17,2021,2,17,-1.5,-12.6,-7.1
-116.98,51.3,GOLDEN A,1173214,2021-02-18,2021,2,18,-2.4,-18.9,-10.7
-116.98,51.3,GOLDEN A,1173214,2021-02-19,2021,2,19,-1.5,-11.9,-6.7
-116.98,51.3,GOLDEN A,1173214,2021-02-20,2021,2,20,0.9,-14.8,-7
-116.98,51.3,GOLDEN A,1173214,2021-02-21,2021,2,21,4.3,-5.8,-0.8
-116.98,51.3,GOLDEN A,1173214,2021-02-22,2021,2,22,5.2,-0.4,2.4
-116.98,51.3,GOLDEN A,1173214,2021-02-23,2021,2,23,1.8,-7.1,-2.7
-116.98,51.3,GOLDEN A,1173214,2021-02-24,2021,2,24,-1.6,-9.5,-5.6
-116.98,51.3,GOLDEN A,1173214,2021-02-25,2021,2,25,1.2,-6.5,-2.7
-116.98,51.3,GOLDEN A,1173214,2021-02-26,2021,2,26,2.2,-7.1,-2.5
-116.98,51.3,GOLDEN A,1173214,2021-02-27,2021,2,27,2.4,-8.8,-3.2
-116.98,51.3,GOLDEN A,1173214,2021-02-28,2021,2,28,0.8,-4.4,-1.8
-116.98,51.3,GOLDEN A,1173214,2021-03-01,2021,3,1,4.8,-5.1,-0.2
-116.98,51.3,GOLDEN A,1173214,2021-03-02,2021,3,2,7.4,-0.3,3.6
-116.98,51.3,GOLDEN A,1173214,2021-03-03,2021,3,3,8.1,-3.4,2.4
-116.98,51.3,GOLDEN A,1173214,2021-03-04,2021,3,4,6.7,-6.9,-0.1
-116.98,51.3,GOLDEN A,1173214,2021-03-05,2021,3,5,8.3,-6,1.2
-116.98,51.3,GOLDEN A,1173214,2021-03-06,2021,3,6,8,-1.6,3.2
-116.98,51.3,GOLDEN A,1173214,2021-03-07,2021,3,7,6.5,-2.3,2.1
-116.98,51.3,GOLDEN A,1173214,2021-03-08,2021,3,8,5.6,-5.2,0.2
-116.98,51.3,GOLDEN A,1173214,2021-03-09,2021,3,9,5.3,-10,-2.4
-116.98,51.3,GOLDEN A,1173214,2021-03-10,2021,3,10,4.3,-8.1,-1.9
-116.98,51.3,GOLDEN A,1173214,2021-03-11,2021,3,11,5.2,-10,-2.4
-116.98,51.3,GOLDEN A,1173214,2021-03-12,2021,3,12,7,-7,0
-116.98,51.3,GOLDEN A,1173214,2021-03-13,2021,3,13,8.6,-6.4,1.1
-116.98,51.3,GOLDEN A,1173214,2021-03-14,2021,3,14,12.2,-5.3,3.5
-116.98,51.3,GOLDEN A,1173214,2021-03-15,2021,3,15,9.4,-2.2,3.6
-116.98,51.3,GOLDEN A,1173214,2021-03-16,2021,3,16,9.2,-5.5,1.9
-116.98,51.3,GOLDEN A,1173214,2021-03-17,2021,3,17,9.6,-6.9,1.4
-116.98,51.3,GOLDEN A,1173214,2021-03-18,2021,3,18,8.2,-6.2,1
-116.98,51.3,GOLDEN A,1173214,2021-03-19,2021,3,19,10.5,-0.8,4.9
-116.98,51.3,GOLDEN A,1173214,2021-03-20,2021,3,20,6.8,0,3.4
-116.98,51.3,GOLDEN A,1173214,2021-03-21,2021,3,21,7,-1.2,2.9
-116.98,51.3,GOLDEN A,1173214,2021-03-22,2021,3,22,5.8,-2.6,1.6
-116.98,51.3,GOLDEN A,1173214,2021-03-23,2021,3,23,7.5,-5.8,0.9
-116.98,51.3,GOLDEN A,1173214,2021-03-24,2021,3,24,7.7,-1.9,2.9
-116.98,51.3,GOLDEN A,1173214,2021-03-25,2021,3,25,7.6,-1.4,3.1
-116.98,51.3,GOLDEN A,1173214,2021-03-26,2021,3,26,8.9,-3.7,2.6
-116.98,51.3,GOLDEN A,1173214,2021-03-27,2021,3,27,11.2,0,5.6
-116.98,51.3,GOLDEN A,1173214,2021-03-28,2021,3,28,6.2,0,3.1
-116.98,51.3,GOLDEN A,1173214,2021-03-29,2021,3,29,,,
-116.98,51.3,GOLDEN A,1173214,2021-03-30,2021,3,30,,,
-116.98,51.3,GOLDEN A,1173214,2021-03-31,2021,3,31,11.3,-2.7,4.3
-116.98,51.3,GOLDEN A,1173214,2021-04-01,2021,4,1,10.8,-2.6,4.1
-116.98,51.3,GOLDEN A,1173214,2021-04-02,2021,4,2,10.8,-3,3.9
-116.98,51.3,GOLDEN A,1173214,2021-04-03,2021,4,3,14.4,-0.8,6.8
-116.98,51.3,GOLDEN A,1173214,2021-04-04,2021,4,4,6.7,-0.7,3
-116.98,51.3,GOLDEN A,1173214,2021-04-05,2021,4,5,11.2,-4.7,3.3
-116.98,51.3,GOLDEN A,1173214,2021-04-06,2021,4,6,15.9,-4.2,5.9
-116.98,51.3,GOLDEN A,1173214,2021-04-07,2021,4,7,11,1.7,6.4
-116.98,51.3,GOLDEN A,1173214,2021-04-08,2021,4,8,9.3,-2.1,3.6
-116.98,51.3,GOLDEN A,1173214,2021-04-09,2021,4,9,,,
-116.98,51.3,GOLDEN A,1173214,2021-04-10,2021,4,10,,,
-116.98,51.3,GOLDEN A,1173214,2021-04-11,2021,4,11,8.2,-3.8,2.2
-116.98,51.3,GOLDEN A,1173214,2021-04-12,2021,4,12,10.1,-4.6,2.8
-116.98,51.3,GOLDEN A,1173214,2021-04-13,2021,4,13,12.4,-6,3.2
-116.98,51.3,GOLDEN A,1173214,2021-04-14,2021,4,14,,,
-116.98,51.3,GOLDEN A,1173214,2021-04-15,2021,4,15,20.4,-3,8.7
-116.98,51.3,GOLDEN A,1173214,2021-04-16,2021,4,16,22,-1.8,10.1
-116.98,51.3,GOLDEN A,1173214,2021-04-17,2021,4,17,22.3,-1.2,10.6
-116.98,51.3,GOLDEN A,1173214,2021-04-18,2021,4,18,10.4,-0.9,4.8
-116.98,51.3,GOLDEN A,1173214,2021-04-19,2021,4,19,13.1,-4.3,4.4
-116.98,51.3,GOLDEN A,1173214,2021-04-20,2021,4,20,15.8,-4.1,5.9
-116.98,51.3,GOLDEN A,1173214,2021-04-21,2021,4,21,18.8,-2.8,8
-116.98,51.3,GOLDEN A,1173214,2021-04-22,2021,4,22,9.8,1.7,5.8
-116.98,51.3,GOLDEN A,1173214,2021-04-23,2021,4,23,8.4,0,4.2
-116.98,51.3,GOLDEN A,1173214,2021-04-24,2021,4,24,12.9,1.2,7.1
-116.98,51.3,GOLDEN A,1173214,2021-04-25,2021,4,25,10.8,1.2,6
-116.98,51.3,GOLDEN A,1173214,2021-04-26,2021,4,26,15.4,-2.8,6.3
-116.98,51.3,GOLDEN A,1173214,2021-04-27,2021,4,27,15.1,-2.2,6.5
-116.98,51.3,GOLDEN A,1173214,2021-04-28,2021,4,28,14.7,3.4,9.1
-116.98,51.3,GOLDEN A,1173214,2021-04-29,2021,4,29,16.7,3.9,10.3
-116.98,51.3,GOLDEN A,1173214,2021-04-30,2021,4,30,19.6,5.8,12.7
-116.98,51.3,GOLDEN A,1173214,2021-05-01,2021,5,1,13.3,2.3,7.8
-116.98,51.3,GOLDEN A,1173214,2021-05-02,2021,5,2,16.5,-1.7,7.4
-116.98,51.3,GOLDEN A,1173214,2021-05-03,2021,5,3,14.9,-1.8,6.6
-116.98,51.3,GOLDEN A,1173214,2021-05-04,2021,5,4,17,2.4,9.7
-116.98,51.3,GOLDEN A,1173214,2021-05-05,2021,5,5,18.5,-1.2,8.7
-116.98,51.3,GOLDEN A,1173214,2021-05-06,2021,5,6,21.2,1.3,11.3
-116.98,51.3,GOLDEN A,1173214,2021-05-07,2021,5,7,12.3,6.7,9.5
-116.98,51.3,GOLDEN A,1173214,2021-05-08,2021,5,8,13.3,4.8,9.1
-116.98,51.3,GOLDEN A,1173214,2021-05-09,2021,5,9,14.5,3,8.8
-116.98,51.3,GOLDEN A,1173214,2021-05-10,2021,5,10,16.7,0.4,8.6
-116.98,51.3,GOLDEN A,1173214,2021-05-11,2021,5,11,18.6,1.9,10.3
-116.98,51.3,GOLDEN A,1173214,2021-05-12,2021,5,12,18.2,-0.1,9.1
-116.98,51.3,GOLDEN A,1173214,2021-05-13,2021,5,13,20.8,4,12.4
-116.98,51.3,GOLDEN A,1173214,2021-05-14,2021,5,14,22.8,2.3,12.6
-116.98,51.3,GOLDEN A,1173214,2021-05-15,2021,5,15,23.6,2.7,13.2
-116.98,51.3,GOLDEN A,1173214,2021-05-16,2021,5,16,26.4,6,16.2
-116.98,51.3,GOLDEN A,1173214,2021-05-17,2021,5,17,24.1,8.1,16.1
-116.98,51.3,GOLDEN A,1173214,2021-05-18,2021,5,18,12.5,3.4,8
-116.98,51.3,GOLDEN A,1173214,2021-05-19,2021,5,19,15.7,2.1,8.9
-116.98,51.3,GOLDEN A,1173214,2021-05-20,2021,5,20,13.8,-0.9,6.5
-116.98,51.3,GOLDEN A,1173214,2021-05-21,2021,5,21,17.7,0,8.9
-116.98,51.3,GOLDEN A,1173214,2021-05-22,2021,5,22,21.8,0.3,11.1
-116.98,51.3,GOLDEN A,1173214,2021-05-23,2021,5,23,19.1,3.4,11.3
-116.98,51.3,GOLDEN A,1173214,2021-05-24,2021,5,24,15.8,8.8,12.3
-116.98,51.3,GOLDEN A,1173214,2021-05-25,2021,5,25,16.6,6.8,11.7
-116.98,51.3,GOLDEN A,1173214,2021-05-26,2021,5,26,21.3,8.7,15
-116.98,51.3,GOLDEN A,1173214,2021-05-27,2021,5,27,20.7,6.5,13.6
-116.98,51.3,GOLDEN A,1173214,2021-05-28,2021,5,28,16.7,6.1,11.4
